genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Gm42067	0.975661552621653	0.597983974031731	6.04175915040858	1.84352820319398e-05	3.97055909293142e-05	2.53433178885474
Adamtsl1	0.721074234226988	1.4722478505349	6.0395249869204	1.851212434428e-05	3.98601269228184e-05	2.25291581535959
Dhx8	0.222016177161753	6.47659476937318	6.03867448024982	1.8541464271469e-05	3.99178121219113e-05	1.15292401616634
Tmem35b	0.965629815629728	0.860829678334179	6.03744800709208	1.85838590332771e-05	3.99980845007632e-05	2.4214296722301
Ube2j1	0.20456700040102	7.03753793744131	6.03697815342736	1.86001268606759e-05	4.00275957097943e-05	1.10981434966922
Gm13205	0.973895857024305	0.405194870981265	6.03493207997617	1.86711411619835e-05	4.01693773446466e-05	2.56259476861403
Slc25a43	1.10619314836368	0.435648080578256	6.03418782161758	1.8697042421027e-05	4.02195755225223e-05	2.55574909239523
Ipp	0.50226762201188	3.71865387589219	6.0556350128635	1.87096150513113e-05	4.02410923727243e-05	1.5954588833245
Gba2	0.39877082017995	4.40166856476735	6.02979441131812	1.88507021065976e-05	4.052784478719e-05	1.43010084675893
AC173210.3	3.42520251511386	-4.03935141715034	6.02971904956749	1.88533493057979e-05	4.0527971366033e-05	3.1071371471436
Zfp438	0.6002202104561	1.90091114915066	6.02792574293363	1.89164561056094e-05	4.0646887567124e-05	2.09332553961408
Naa25	0.247699333421653	6.98808926451666	6.02683399056806	1.895498253834e-05	4.07184958959154e-05	1.09685027945281
Abhd12	0.23719889905292	5.52562699330428	6.02600633243064	1.89842437836906e-05	4.07589865850853e-05	1.22240295150742
Prcd	2.31127819853155	-1.83271745124202	6.02277567677074	1.90989112023329e-05	4.09939344216763e-05	2.99150170459657
Sel1l	0.510203259503338	6.69107346639192	7.13503376394269	1.91527494151838e-05	4.10982253450661e-05	1.46687915226115
Ndufaf6	0.424539218641567	3.00777632227993	6.01912177943316	1.92294687449107e-05	4.12458933709332e-05	1.76008433183502
Edrf1	0.246332087021801	5.10949359115195	6.01764619396408	1.92824555098432e-05	4.13538814372175e-05	1.26967197272559
Tmem189	0.308634742704724	5.34193299634954	6.01710713504553	1.93018503803698e-05	4.13898073481005e-05	1.23254616641443
Peak1os	3.2915562131929	-3.94553421174639	6.01525341453427	1.93687004803438e-05	4.15274698235277e-05	3.0817706442369
Zc3h15	0.207981246542793	7.22204622330008	6.01364444064324	1.94269193893589e-05	4.16408903215033e-05	1.05496652953452
Guca1b	1.63775969670571	-1.73387823710435	6.01017254539151	1.95531663682272e-05	4.19000244961956e-05	2.93669336795744
Dhh	1.38992267229318	-0.651701392925672	6.00981080276007	1.95663692013138e-05	4.1922579221972e-05	2.78614225055733
Acaa1a	0.286890579251856	5.17006191667959	6.0078671458832	1.96374672902315e-05	4.20691562225264e-05	1.23867490856811
Nynrin	1.14634421157277	0.541211294897178	5.99754597719942	2.0019534240237e-05	4.28349094197364e-05	2.44536169130058
Neurl2	1.19743713558494	-0.0970078695131193	5.99362473829562	2.01667071678315e-05	4.31321268725454e-05	2.63566530494326
Mtx2	0.285288828585323	5.97760990800477	5.99345690774185	2.01730312549983e-05	4.31397600916094e-05	1.10995081953265
Steap2	0.349617121146276	6.65693554566185	6.19959713233331	2.0185733539495e-05	4.31610290538595e-05	1.12571881536645
Rack1	0.237994636023382	10.4222426108121	5.99155377736912	2.0244888154681e-05	4.32816027752587e-05	0.882881722011895
Pcdhb19	2.18585284228805	-2.24593685764031	5.98653051350882	2.043583267187e-05	4.36719350315464e-05	2.96770574542023
9230114K14Rik	0.914850403654928	0.950692208391822	5.98531423612042	2.04823465908021e-05	4.37593918568399e-05	2.29082997113369
Aldoc	0.980226841036745	0.290830149369094	5.98424778930721	2.0523221054919e-05	4.38287773155921e-05	2.5027214615066
Psme2b	2.11627954964607	-0.540996543636609	6.13958666147108	2.05441302251989e-05	4.38674473020817e-05	2.77208841728754
Cryab	0.44062346106187	5.34822306194118	6.38559801793814	2.05480333660715e-05	4.38697990790766e-05	1.30621935388683
Tlcd1	0.398693037352612	3.34420052862432	5.97918454084509	2.07184431682979e-05	4.422156258577e-05	1.59097697044274
Pkmyt1	0.40873935009061	5.86498565991423	6.34426438660368	2.0727822088447e-05	4.42355510782204e-05	1.22749507007641
Serpinb6c	3.3004645190982	-3.52372809483669	5.97691495771158	2.08065759922176e-05	4.43794260844766e-05	3.0114885588397
Slc22a17	1.22018991993489	0.185249427737996	5.97610156697807	2.08382564340038e-05	4.44348929924597e-05	2.51248680893167
Gm16286	0.224727134341097	6.83568425974497	5.96963190474898	2.10920320153634e-05	4.49515499246712e-05	0.995494483207924
Drg2	0.271092318040714	6.75523759561767	5.9690228996968	2.11160852752901e-05	4.4990565143624e-05	0.99820082329704
Zfp623	0.280991046908931	4.46519186788818	5.96888364664406	2.11215892143006e-05	4.49961692404788e-05	1.29182922283096
Rhov	3.18241133099396	-3.16343180462442	5.96240934549238	2.13791364402377e-05	4.55262502898466e-05	2.97720041883758
Ccdc73	0.607886250197472	1.46731555743199	5.95848520094733	2.15368243364908e-05	4.58495711027564e-05	2.10316898899463
Mphosph6	0.294770153397771	5.33995983921816	5.95426375578154	2.17078083862055e-05	4.62072952299084e-05	1.10474052939985
Ankrd39	0.508170642424561	2.48918007890817	5.95197772249888	2.18009890257703e-05	4.63930261165414e-05	1.79768257629856
AC173482.5	1.85080348558859	-1.85841900863259	5.95035086576734	2.1867554011441e-05	4.65220327053184e-05	2.8282550751939
Pcdhb20	1.69170272090832	-1.62718132143474	5.94613266142423	2.20411324278493e-05	4.68658407869723e-05	2.80926644421381
Hormad2	2.13355559078679	-1.8313849803502	5.94542197114705	2.20705177792377e-05	4.69219507654181e-05	2.84876528505337
Slc25a20	0.313798318663593	4.43583830800156	5.94422153030306	2.21202455901684e-05	4.70212877343005e-05	1.2444949065994
Meaf6	0.254031846497982	4.82953191408559	5.93929297548094	2.23256318437867e-05	4.74385592902716e-05	1.1633739961948
Ranbp1	0.23098571964645	8.75746785422314	5.93779186170103	2.23885800127116e-05	4.7552955214194e-05	0.838748375359909
Cldn1	1.76685294040675	-0.985901003778461	5.93732451810271	2.24082153455472e-05	4.75817515433386e-05	2.68845055533786
Mcts1	0.313966998007603	4.82297179576424	5.93602378513162	2.24629595480911e-05	4.76800088865476e-05	1.15982557660194
Hspd1	0.180840481233151	9.78042692475787	5.93600801639095	2.24636240615699e-05	4.76800088865476e-05	0.798041298386623
Erap1	0.35377729983216	5.18255438887727	5.93393556832981	2.25511373834394e-05	4.78527861701984e-05	1.09727268507358
