genes	entrezID	logFC	AveExpr	t	P.Value	adj.P.Val	B
Pycr2	69051	0.32947860025949	7.0611504363588	7.65603216761165	1.26806025278298e-06	3.16819843519471e-06	3.92398528980561
Fam120aos	68128	0.762834711011683	1.74338537673725	7.64861721165354	1.28332170264576e-06	3.20249389865778e-06	4.95268574888366
Apon	28194	1.7221324633582	-0.707318364382871	7.64749216139034	1.28565407152535e-06	3.20721833795035e-06	5.57371124081149
Helq	191578	0.306588711395165	5.02117359089735	7.63950570914994	1.30233940686796e-06	3.24606985950741e-06	4.11382488655902
Gm11423	100503272	1.34515930913385	0.296047298146842	7.63852148725443	1.30441132365925e-06	3.25012483680776e-06	5.33811038852683
Zbtb42	382639	0.760216442906649	2.37585623306637	7.63688983455617	1.30785379306616e-06	3.25814642700399e-06	4.77388129871147
P2rx4	18438	0.542737152920734	3.69141088963208	7.63665667482615	1.30834649279477e-06	3.25826238256785e-06	4.39862594096818
Eif3d	55944	0.299060950923997	8.0611393412036	7.63674590495018	1.3081579138223e-06	3.25826238256785e-06	3.84176510064701
Il23r	209590	4.12779633449353	-3.79180006771462	7.63336353256072	1.31532621674947e-06	3.27396978899842e-06	5.64396623423065
Mettl23	74319	0.564743026295335	3.10625813623835	7.62827658823526	1.32618476621858e-06	3.30043528631601e-06	4.53333928532064
Dok3	27261	1.61782369237344	0.0610142703100566	7.62771612490066	1.32738686748843e-06	3.30286415443544e-06	5.42249942767864
Puf60	67959	0.339687189347012	8.11793860140297	7.62296708877671	1.33761878131113e-06	3.32662351776442e-06	3.81692968473788
E330011O21Rik	100503619	4.09373083655809	-3.04766654093166	7.6172923518945	1.34995379277503e-06	3.35444455550733e-06	5.63560201693886
Gnb5	14697	0.576920945024281	3.19591551174757	7.61592594004229	1.35294171867868e-06	3.36072563656817e-06	4.4845383709023
Ambra1	228361	0.265997063082057	5.94331630151211	7.60631966781165	1.37414460471028e-06	3.40933516161004e-06	3.92639398540118
Gm15731	102632947	2.77307577085134	-2.06287048397187	7.60199361451759	1.38380664651375e-06	3.43155855330726e-06	5.62495943359673
4933413C19Rik	74452	3.34592874131952	-3.96928511100029	7.6018301342974	1.38417316715842e-06	3.43188478688099e-06	5.60229029744446
Mrrf	67871	0.358122534956528	4.61913610043345	7.59964752192037	1.38907632886045e-06	3.44345703654715e-06	4.10979400862369
8430429K09Rik	71523	0.654771134053188	2.48305920333639	7.59384369268102	1.40220330742957e-06	3.47481871535738e-06	4.65055250440411
Taf1a	21339	0.443575968301395	4.21015807895992	7.5936772827391	1.4025816042191e-06	3.47516656678951e-06	4.19832923412707
Ttc4	72354	0.329054363721862	5.59802509164856	7.58587591934929	1.42043705682318e-06	3.51821326979132e-06	3.9331183698126
Nup88	19069	0.262271468070554	7.30829710152368	7.58588396075325	1.42041852965871e-06	3.51821326979132e-06	3.79148627951156
Stim1	20866	0.388828605401093	5.2103654595471	7.58557171674864	1.42113811718764e-06	3.51935288905437e-06	3.98907785275528
Txnl4a	27366	0.334130072422711	5.09523340077445	7.58252823311815	1.4281721014656e-06	3.53557317186553e-06	3.9966350618198
Gm14403	433520	0.90798197690048	1.94314662446229	7.57787398962122	1.43899955100066e-06	3.56056707469348e-06	4.80700456133819
Vgll3	73569	0.652780994796827	7.36131542946332	9.38911284109852	1.43975254349183e-06	3.56122364949055e-06	4.20900564531517
Syngr1	20972	0.792946809418335	2.23653208059001	7.57648763295514	1.44224134075694e-06	3.56556821650233e-06	4.65743849805185
Acsf2	264895	0.3311847686435	5.55769963010125	7.5750593792597	1.44558911593786e-06	3.57323990986433e-06	3.92127570480545
Mtfmt	69606	0.399459929969589	4.06021146302854	7.57467147907656	1.44649974733026e-06	3.57488583917188e-06	4.19145300435157
Sgpp2	433323	2.5951370520025	-1.506291693448	7.57308268629451	1.45023587120068e-06	3.58290682252318e-06	5.55561678709016
Cabp4	73660	2.39869480936701	-2.00956009482024	7.57195362757165	1.45289706182753e-06	3.58885408440564e-06	5.5712701524274
Pex1	71382	0.519385721314865	3.81033783356438	7.57185297964975	1.45313453753081e-06	3.58885408440564e-06	4.25341160261131
March7	57438	0.348489611325158	6.55541295741125	7.57042996932787	1.45649644925691e-06	3.59654896666888e-06	3.81398520229576
Hnrnpab	15384	0.251165961551482	9.91416500865991	7.57001747002992	1.45747251838192e-06	3.59835084575496e-06	3.66250767172182
Limd2	67803	0.358029049237413	5.43658112915173	7.56342315072745	1.47316974534013e-06	3.63505717772367e-06	3.90944460594796
Sh3gl1	20405	0.309420734980046	7.14090706862326	7.56314293255715	1.47384069790025e-06	3.6356894500137e-06	3.76314591306998
Ssu72	68991	0.308733599389455	5.76560623953133	7.56145188088349	1.47789655304891e-06	3.64507886758399e-06	3.87020146483471
Tmem140	68487	1.05769222747324	0.899342530129681	7.55905832410879	1.48365734236407e-06	3.65805184715894e-06	5.0625343081715
Moxd1	59012	3.40746654220254	-3.79408402476716	7.55713795078185	1.48829631200233e-06	3.66761103588042e-06	5.53615546970343
2210011K15Rik	72365	1.65080410316651	-0.937066156579643	7.55703772754714	1.48853883477332e-06	3.66761103588042e-06	5.42918910878525
Hic2	58180	0.663505711375459	2.35163722416139	7.55506463716939	1.49332182318618e-06	3.67877526555192e-06	4.61845104719261
Lif	16878	0.422508181520539	4.61287499008366	7.55420921625736	1.4954004662474e-06	3.68327474030515e-06	4.0339022191241
Ccdc167	68597	0.638909204276676	2.90691776854242	7.55292325177257	1.49853102946355e-06	3.68911920046261e-06	4.47362596494968
Esrra	26379	0.453530333414374	4.70189018203039	7.55224494359022	1.50018507828851e-06	3.69194663074676e-06	4.01151138159851
Defb42	619548	3.95585209211171	-3.51542214065053	7.54786605830256	1.51090915680671e-06	3.71708592627906e-06	5.52033505694905
Adam9	11502	0.584281302050622	8.36149772408077	9.10406333372609	1.51803928419433e-06	3.73336955462912e-06	4.05608573715764
Vps16	80743	0.339927602785913	6.10850623154721	7.54451774321887	1.51916357705204e-06	3.73550559030674e-06	3.80407597732703
Pam16	66449	0.519465755579678	4.10663269468208	7.54114217009966	1.52753310277288e-06	3.7548213562943e-06	4.1215285541146
Lsm12	268490	0.292723556754658	6.56841389598955	7.53912545035351	1.53255650870374e-06	3.7652683542686e-06	3.7566998332296
Mtif2	76784	0.326602642970999	5.12365008436513	7.53840937032501	1.53434434495234e-06	3.76902682515539e-06	3.91703252421133
Pigx	72084	0.359801454151169	4.49681401198699	7.53515769747426	1.54249036516091e-06	3.78776299151651e-06	4.03579080408638
Extl1	56219	2.45190410582883	-1.13006784953815	7.53247770216838	1.54923833843425e-06	3.80369392690716e-06	5.45377737265615
Dnajc16	214063	0.409821472033753	4.77215001464006	7.53139804305314	1.55196556282982e-06	3.80974941356173e-06	3.97292479955011
Gosr1	53334	0.298827215506877	5.77297805433994	7.53027963086667	1.55479598959212e-06	3.81557894171462e-06	3.81975455826917
Pard6g	93737	0.491360935890579	3.29382005141594	7.52669722721604	1.56389868722029e-06	3.83710805065338e-06	4.30012550457457
Sytl1	269589	2.12915190545481	-1.03762665278193	7.52410498441946	1.57052029448811e-06	3.8527073263845e-06	5.39759430634701
Aco2	11429	0.245446353237709	8.62852907731002	7.51812868267219	1.58589844227074e-06	3.88651554493396e-06	3.61971320712461
5330438I03Rik	381325	3.64836616956759	-3.07336341001158	7.51628806745652	1.5906664468941e-06	3.89754640552513e-06	5.48711802879558
Gm12153	102638460	3.62097373565634	-3.75035289450323	7.51558142326869	1.59250095978907e-06	3.90138695382071e-06	5.47513154925267
Git1	216963	0.325263131561099	6.94408071071287	7.51395439116008	1.59673332774562e-06	3.91044382713825e-06	3.69030853750532
Rab11fip2	74998	0.935147026405732	5.12976420838531	9.88348190132426	1.59836390760309e-06	3.91378092782075e-06	4.4304646376289
Abcf3	27406	0.341545256327818	6.41562637795765	7.50374885814121	1.62355135299657e-06	3.97279126518142e-06	3.71027521860685
Yipf1	230584	0.429620439291606	4.46971845617324	7.50352231465871	1.62415199565467e-06	3.97359531801207e-06	3.98230574757629
Pgam1	18648	0.292670711220417	7.3994477890753	7.50336847132902	1.62456001875309e-06	3.97392792395037e-06	3.64735099508929
Minpp1	17330	0.327915626621194	6.18888848923985	7.50315519670736	1.62512584332849e-06	3.97464636096047e-06	3.7292006145028
Spata13	219140	0.534489991086214	4.27925715429785	7.49767551066172	1.63973474805026e-06	4.00903343321428e-06	4.00351751153605
Lsm11	72290	0.388736847360398	4.5074650044338	7.49491295451898	1.64715192512201e-06	4.02582011685611e-06	3.96314028158418
Scyl1	78891	0.336786822966279	7.22468369605334	7.48371098501467	1.67759066192577e-06	4.09678803010999e-06	3.62295475687144
Atg101	68118	0.423008029348396	5.09931184064216	7.48118122012708	1.6845460277947e-06	4.11308580440812e-06	3.82666194078603
Mrpl45	67036	0.326232445902753	6.09673903678253	7.47857693611129	1.69173788372842e-06	4.12958327619757e-06	3.69113863341687
Mrm1	217038	0.533825668677654	3.18962688789496	7.4781512080438	1.69291661177398e-06	4.13145196851642e-06	4.2673227569627
Mrps15	66407	0.366125583057141	5.9674206057234	7.47305294477791	1.70709946984586e-06	4.16536833554439e-06	3.69699923649528
Rpl5	100503670	0.286325271926428	8.41654404425947	7.46946854987193	1.71714547556459e-06	4.18848143221384e-06	3.5438897911724
2310030G06Rik	66952	1.30796010670462	0.0871851974149545	7.46483291380916	1.73022984233769e-06	4.21617235188261e-06	5.09413577322554
Gm7168	635895	2.7758874722751	-2.97667967452263	7.46457418891209	1.73096318341586e-06	4.21725575595865e-06	5.39585231465927
Rpl30	19946	0.359742867042254	8.33070059807034	7.47883698215112	1.73245654742219e-06	4.22019018206278e-06	3.54189347532838
Prkcd	18753	0.252032721462215	6.32742367216289	7.46278975019247	1.73602996060945e-06	4.22818969562474e-06	3.64736363084278
Clic4	29876	0.304902214642896	9.26814473505689	7.46054940869207	1.74241327328912e-06	4.24161471161014e-06	3.5010408794159
Thnsl2	232078	2.00282347458991	-1.59535362949333	7.459938324893	1.74415867901114e-06	4.24515608492529e-06	5.35410955485434
Hlx	15284	1.07710327148653	1.22567693891654	7.45563871991886	1.7564913701232e-06	4.2737486176944e-06	4.81615888419538
Timm8a1	30058	0.456407247732831	3.86671754234908	7.45519859936351	1.75775893183098e-06	4.27612041277869e-06	4.02215670274187
Stx12	100226	0.268553838806672	6.84148666063394	7.45414662306511	1.76079254695586e-06	4.28278700097207e-06	3.59446231850835
Wiz	22404	0.295889102075936	7.05260574543278	7.45306588879591	1.76391481131428e-06	4.28966695538734e-06	3.57944715139072
Adck5	268822	0.412199616111158	4.6851044548511	7.45217105904159	1.76650438786083e-06	4.29524939056023e-06	3.85368473871165
Ccr7	12775	4.57624398020592	-3.35251757965639	7.56857755138248	1.76683493170617e-06	4.29533805134826e-06	5.39327513490798
Slc25a29	214663	1.32955156249197	1.20241485063165	7.4498464208389	1.77325038453673e-06	4.30878308377034e-06	4.8229865423627
Abcb1b	18669	0.284752715838004	5.93035708462136	7.44124374143445	1.79845091695739e-06	4.36565964651482e-06	3.64626473777104
Rpl26	19941	0.380359978722058	8.40979209457185	7.5999157155793	1.79933953185523e-06	4.3670909275968e-06	3.53983730632922
Gm9967	100038751	2.29709368924469	-1.24292121854869	7.43769347220919	1.80896024601677e-06	4.38898228460481e-06	5.31230633475307
1200007C13Rik	74119	3.85629125294004	-3.81834879462278	7.43473738870175	1.81775983237343e-06	4.40886750442483e-06	5.34097563787123
0610030E20Rik	68364	0.312211816485487	5.17223286148863	7.43178076797549	1.82660593280125e-06	4.42958762319361e-06	3.7332939397322
Rftn1	76438	2.95876875595711	-3.05221874790328	7.42534428268262	1.84602014862967e-06	4.47072961215139e-06	5.34095509046943
Prpf38a	230596	0.269126652857651	6.21350251890227	7.41691131352561	1.87178436537016e-06	4.52937084834271e-06	3.57720044763042
Atp5s	68055	0.674286817783932	2.23729602048267	7.41472423089028	1.87852768152849e-06	4.54493545078766e-06	4.4074162690959
Wdr43	72515	0.240748660302627	8.06802261676046	7.40476046488281	1.90957240562653e-06	4.61775075440084e-06	3.44537239464798
Eif2ak2	19106	0.304621657663657	5.86943965087215	7.40023717851698	1.92384300659439e-06	4.65072011822536e-06	3.58639402006474
Yap1	22601	0.232407672525161	7.6415106916649	7.39832607955679	1.92990593364864e-06	4.66460467762237e-06	3.45320486274894
Cdkn1c	12577	2.64391358790965	-2.02023627674451	7.39636890133395	1.93613581623533e-06	4.67888810918815e-06	5.29275170274301
Rrm2b	382985	0.407399610828696	4.49399751687455	7.39577609687978	1.93802692677566e-06	4.68268342307448e-06	3.79825686627382
